doi,Unnamed: 1,status_download,nivel_informacao,categoria,tecnica,title,title 
10.1111/are.13633,sem_open_access,resumo,outros,nao_identificada,excluir,IDENTIFYING THE CAUSAL AGENT OF NECROTIZING HEPATOPANCREATITIS IN SHRIMP: MULTILOCUS SEQUENCE ANALYSIS APPROACH,
10.1111/anu.12622,sem_open_access,resumo,outros,nao_identificada,excluir,PROBIOTIC EFFECT OF STREPTOMYCES SPP. ON SHRIMP (LITOPENAEUS VANNAMEI) POSTLARVAE CHALLENGED WITH VIBRIO PARAHAEMOLYTICUS,
10.1016/j.aquaculture.2018.02.009,sem_open_access,resumo,outros,nao_identificada,excluir,"ADMINISTRATION OF PURPLE NONSULFUR BACTERIA AS SINGLE CELL PROTEIN BY MIXING WITH SHRIMP FEED TO ENHANCE GROWTH, IMMUNE RESPONSE AND SURVIVAL IN WHITE SHRIMP (LITOPENAEUS VANNAMEI) CULTIVATION",
10.1016/j.aquaculture.2018.01.025,sem_open_access,resumo,outros,nao_identificada,excluir,MANNOPROTEIN DIETARY SUPPLEMENTATION FOR PACIFIC WHITE SHRIMP RAISED IN BIOFLOC SYSTEMS,
10.1016/j.aquaculture.2018.01.027,sem_open_access,resumo,outros,nao_identificada,excluir,IN VITRO AND IN VIVO POTENTIAL PROBIOTIC ACTIVITY OF BACILLUS SUBTILIS AND SHEWANELLA ALGAE FOR USE IN LITOPENAEUS VANNAMEI REARING,
10.1016/j.jip.2018.03.003,sem_open_access,resumo,outros,nao_identificada,excluir,"MORPHOLOGIC, DIGESTIVE ENZYMES AND IMMUNOLOGICAL RESPONSES OF INTESTINE FROM LITOPENAEUS VANNAMEI AFTER LIPOPOLYSACCHARIDE INJECTION",
10.1016/j.ecoenv.2017.11.052,sem_open_access,resumo,outros,nao_identificada,excluir,ADAPTATION OF THE WHITE SHRIMP LITOPENAEUS VANNAMEI TO GRADUAL CHANGES TO A LOW-PH ENVIRONMENT,
,erro_api,resumo,outros,nao_identificada,excluir,"IDENTIFICATION OF AGENTS CAUSING VIBRIOSIS IN LITOPENAEUS VANNAMEI SHRIMP CULTURE IN KENDAL, CENTRAL JAVA, INDONESIA AND APPLICATION OF MICROALGAE DUNALIELLA SALINA AND TETRASELMIS CHUI AS BIO-CONTROL AGENTS AGAINST VIBRIOSIS",
10.1016/j.aquaculture.2017.11.044,sem_open_access,resumo,outros,nao_identificada,excluir,ANALYSIS OF THE EXPRESSION OF METABOLISM-RELATED GENES AND HISTOPATHOLOGY OF THE HEPATOPANCREAS OF WHITE SHRIMP LITOPENAEUS VANNAMEI FED WITH AFLATOXIN B1,
10.1016/j.fsi.2017.11.043,sem_open_access,resumo,outros,nao_identificada,excluir,"REDUCED GLUTATHIONE SUPPLEMENTATION IN PRACTICAL DIET IMPROVES THE GROWTH, ANTI-OXIDATIVE CAPACITY, DISEASE RESISTANCE AND GUT MORPHOLOGY OF SHRIMP LITOPENAEUS VANNAMEI",
10.1111/jvp.12431,sem_open_access,resumo,outros,nao_identificada,excluir,PHARMACOKINETICS AND TISSUE DISTRIBUTION OF ENROFLOXACIN AFTER SINGLE INTRAMUSCULAR INJECTION IN PACIFIC WHITE SHRIMP,
10.1111/anu.12548,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF DIETARY LIPID LEVEL ON GROWTH, LIPID METABOLISM AND HEALTH STATUS OF THE PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI AT TWO SALINITIES",
10.1016/j.aquaculture.2018.02.021,sem_open_access,resumo,outros,nao_identificada,excluir,COMPARATIVE SENSITIVITY OF THE HEPATOPANCREAS AND MIDGUT IN THE WHITE SHRIMP LITOPENAEUS VANNAMEI TO OXIDATIVE STRESS UNDER CYCLIC SERIOUS/MEDIUM HYPOXIA,
,erro_api,resumo,outros,nao_identificada,excluir,EFFECTS OF SALINITY FLUCTUATION ON GENE EXPRESSION PROFILES OF FEMALE LITOPENAEUS VANNAMEI BROODSTOCKS,
,erro_api,resumo,outros,nao_identificada,excluir,"PATHOLOGICAL, GENOMIC AND PHENOTYPICAL CHARACTERIZATION OF VIBRIO PARAHAEMOLYTICUS, CAUSATIVE AGENT OF ACUTE HEPATOPANCREATIC NECROSIS DISEASE (AHPND) IN MEXICO",
10.20950/1678-2305.2018.44.4.371,download_ok,texto_completo,aquicultura,nao_identificada,incluir,EFFECT OF PROTEIN SOURCE AND PROBIOTIC ON THE INTESTINAL TRACT OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI, EFEITO DA FONTE DE PROTEÍNA E PROBIOTICO SOBRE TRATO INTESTINAL DO CAMARÃO BRANCO PACÍFICO LITOPENAEUS VANNAMEI
10.7717/peerj.5382,sem_pdf,resumo,outros,nao_identificada,excluir,A META-ANALYSIS REVEALS THE ENVIRONMENTAL AND HOST FACTORS SHAPING THE STRUCTURE AND FUNCTION OF THE SHRIMP MICROBIOTA,
10.20950/1678-2305.2018.348,download_ok,texto_completo,aquicultura,histochemistry,incluir,DIETARY SUPPLEMENTATION WITH PROBIOTIC AND BUTYRATE IN THE SHRIMP NURSERY IN BIOFLOC, SUPLEMENTAÇÃO DIETÉTICA COM PROBIÓTICO E BUTIRATO NO BERÇÁRIO DO CAMARÃO EM BIOFLOCOS
10.1002/jez.2162,sem_open_access,resumo,outros,nao_identificada,excluir,NITRITE STRESS DISRUPTS THE STRUCTURAL INTEGRITY AND INDUCES OXIDATIVE STRESS RESPONSE IN THE INTESTINES OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI,
10.1016/j.fsi.2017.11.016,sem_open_access,resumo,outros,nao_identificada,excluir,THE OXIDATIVE STRESS AND ANTIOXIDANT RESPONSES OF LITOPENAEUS VANNAMEI TO LOW TEMPERATURE AND AIR EXPOSURE,
10.1016/j.chemosphere.2017.09.131,sem_open_access,resumo,outros,nao_identificada,excluir,CELL CYCLE REGULATION AND APOPTOSIS MEDIATED BY P53 IN RESPONSE TO HYPOXIA IN HEPATOPANCREAS OF THE WHITE SHRIMP LITOPENAEUS VANNAMEI,
10.1016/j.aquaculture.2017.09.027,sem_open_access,resumo,outros,nao_identificada,excluir,INVOLVEMENT OF LVSID-1 IN DSRNA UPTAKE IN LITOPENAEUS VANNAMEI,
10.1093/jcbiol/rux085,erro_download,resumo,outros,nao_identificada,excluir,"EFFECT OF STARVATION AND REFEEDING ON THE ULTRASTRUCTURE OF THE PERIGASTRIC ORGAN (HEPATOPANCREAS) IN THE WHITELEG SHRIMP LITOPENAEUS VANNAMEI (BOONE, 1931) (DECAPODA: CARIDEA: PENAEIDAE)",
10.1016/j.fsi.2017.09.048,sem_open_access,resumo,outros,nao_identificada,excluir,DIETARY IMMUNOGEN® MODULATED DIGESTIVE ENZYME ACTIVITY AND IMMUNE GENE EXPRESSION IN LITOPENAEUS VANNAMEI POST LARVAE,
10.1016/j.fsi.2017.09.004,sem_open_access,resumo,outros,nao_identificada,excluir,TRANSCRIPTOMIC AND MORPHOLOGICAL ANALYSES OF LITOPENAEUS VANNAMEI INTESTINAL BARRIER IN RESPONSE TO VIBRIO PARAHEAMOLYTICUS INFECTION REVEALS IMMUNE RESPONSE SIGNATURES AND STRUCTURAL DISRUPTION,
10.1016/j.aquaculture.2017.07.043,sem_open_access,resumo,outros,nao_identificada,excluir,DETECTION OF THE MICROSPORIDIAN ENTEROCYTOZOON HEPATOPENAEI (EHP) AND TAURA SYNDROME VIRUS IN PENAEUS VANNAMEI CULTURED IN VENEZUELA,
10.1111/jfd.12639,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF STARVATION AND REFEEDING ON THE HEPATOPANCREAS OF WHITELEG SHRIMP PENAEUS VANNAMEI (BOONE) USING COMPUTER-ASSISTED IMAGE ANALYSIS,
10.3354/dao03165,erro_download,resumo,outros,nao_identificada,excluir,EXPERIMENTAL INOCULATION OF ORIENTAL RIVER PRAWN MACROBRACHIUM NIPPONENSE WITH WHITE SPOT SYNDROME VIRUS (WSSV),
10.1016/j.aquaculture.2017.07.022,sem_open_access,resumo,outros,nao_identificada,excluir,ZOEA-2 SYNDROME OF PENAEUS VANNAMEI IN SHRIMP HATCHERIES,
10.1007/s10499-017-0155-9,sem_open_access,resumo,outros,nao_identificada,excluir,"DISTRIBUTION OF RECOMBINANT VP28 PROTEIN IN TISSUES AND ITS IMMUNOMODULATORY EFFECT AGAINST WHITE SPOT SYNDROME VIRUS IN WHITELEG SHRIMP, LITOPENAEUS VANNAMEI (BOONE, 1931)",
10.1111/anu.12477,sem_open_access,resumo,outros,nao_identificada,excluir,PEPTIDASE COMPENSATION IN THE DIGESTIVE SYSTEM OF WHITELEG SHRIMP PENAEUS VANNAMEI AGAINST DIETARY KUNITZ-TYPE SOYBEAN TRYPSIN INHIBITOR,
10.1016/j.dci.2017.03.031,sem_open_access,resumo,outros,nao_identificada,excluir,"TRANSCRIPTOME, ANTIOXIDANT ENZYME ACTIVITY AND HISTOPATHOLOGY ANALYSIS OF HEPATOPANCREAS FROM THE WHITE SHRIMP LITOPENAEUS VANNAMEI FED WITH AFLATOXIN B1(AFB1)",
10.1111/jfd.12599,sem_open_access,resumo,outros,nao_identificada,excluir,USE OF COMPUTER-ASSISTED IMAGE ANALYSIS FOR SEMI-QUANTITATIVE HISTOLOGY OF THE HEPATOPANCREAS IN WHITELEG SHRIMP PENAEUS VANNAMEI (BOONE),
10.1111/are.13234,sem_open_access,resumo,outros,nao_identificada,excluir,"CDNA CLONING, CHARACTERIZATION AND EXPRESSION ANALYSIS OF ATP-BINDING CASSETTE TRANSMEMBRANE TRANSPORTER IN EXOPALAEMON CARINICAUDA",
10.1134/S0006297917070100,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF LOW TEMPERATURE ON GLOBIN EXPRESSION, RESPIRATORY METABOLIC ENZYME ACTIVITIES, AND GILL STRUCTURE OF LITOPENAEUS VANNAMEI",
10.1007/s10646-017-1802-7,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF PURE MICROCYSTIN-LR ON ACTIVITY AND TRANSCRIPT LEVEL OF IMMUNE-RELATED ENZYMES IN THE WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.1016/j.etap.2017.03.019,sem_open_access,resumo,outros,nao_identificada,excluir,"PHARMACOKINETICS OF SULFAMETHOXAZOLE AND TRIMETHOPRIM IN PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI, AFTER ORAL ADMINISTRATION OF SINGLE-DOSE AND MULTIPLE-DOSE",
10.1016/j.fsi.2017.03.048,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF DIETARY CLOSTRIDIUM BUTYRICUM ON GROWTH, INTESTINE HEALTH STATUS AND RESISTANCE TO AMMONIA STRESS IN PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1007/s12602-016-9235-9,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF POTENTIAL PROBIOTIC LACTOCOCCUS LACTIS SUBSP. LACTIS ON GROWTH PERFORMANCE, INTESTINAL MICROBIOTA, DIGESTIVE ENZYME ACTIVITIES, AND DISEASE RESISTANCE OF LITOPENAEUS VANNAMEI",
10.1016/j.aquaculture.2017.02.023,sem_open_access,resumo,outros,nao_identificada,excluir,LITOPENAEUS VANNAMEI DIGESTIVE METALLO PEPTIDASES COMPENSATE FOR ANTI-NUTRITIONAL SBTI IN FEED,
10.1016/j.fsi.2017.02.013,sem_open_access,resumo,outros,nao_identificada,excluir,INTESTINE OXIDATIVE STRESS AND IMMUNE RESPONSE TO SULFIDE STRESS IN PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI,
10.1016/j.fsi.2017.02.008,sem_open_access,resumo,outros,nao_identificada,excluir,RESPONSE OF GUT HEALTH AND MICROBIOTA TO SULFIDE EXPOSURE IN PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI,
10.1111/jfd.12530,sem_open_access,resumo,outros,nao_identificada,excluir,"BIOCHEMICAL CHANGES AND TISSUE DISTRIBUTION OF ENTEROCYTOZOON HEPATOPENAEI (EHP) IN NATURALLY AND EXPERIMENTALLY EHP-INFECTED WHITELEG SHRIMP, LITOPENAEUS VANNAMEI (BOONE, 1931), IN INDIA",
10.1111/jfd.12531,sem_open_access,resumo,outros,nao_identificada,excluir,"OPTIMIZATION OF FIXATION METHODS FOR IMAGE ANALYSIS OF THE HEPATOPANCREAS IN WHITELEG SHRIMP, PENAEUS VANNAMEI (BOONE)",
10.1016/j.aquaculture.2016.12.038,sem_open_access,resumo,outros,nao_identificada,excluir,ENTEROCYTOZOON HEPATOPENAEI (EHP) IS A RISK FACTOR FOR ACUTE HEPATOPANCREATIC NECROSIS DISEASE (AHPND) AND SEPTIC HEPATOPANCREATIC NECROSIS (SHPN) IN THE PACIFIC WHITE SHRIMP PENAEUS VANNAMEI,
10.1007/s00580-016-2384-0,sem_open_access,resumo,outros,nao_identificada,excluir,ENROFLOXACIN STIMULATES CELL DEATH IN SEVERAL TISSUES OF VANNAMEI SHRIMP (LITOPENAEUS VANNAMEI),
,erro_api,resumo,outros,nao_identificada,excluir,"EFFECT OF CYCLIC SERIOUS/MEDIUM HYPOXIA STRESS ON THE SURVIVAL, GROWTH PERFORMANCE AND RESISTANCE AGAINST VIBRIO PARAHEMOLYTICUS OF WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1163/15685403-00003697,sem_open_access,resumo,outros,nao_identificada,excluir,"HISTOPATHOLOGICAL INDICES OF WSSV INFECTION IN TARGET TISSUES AND THEIR CORRELATION WITH HINDGUT INFECTIONS IN PENAEUS VANNAMEI (DECAPODA, DENDROBRANCHIATA)",
10.1039/c6tx00380j,erro_download,resumo,outros,nao_identificada,excluir,EXPOSURE TO FEW-LAYER GRAPHENE THROUGH DIET INDUCES OXIDATIVE STRESS AND HISTOLOGICAL CHANGES IN THE MARINE SHRIMP: LITOPENAEUS VANNAMEI,
10.1016/j.fsi.2016.11.030,sem_pdf,resumo,outros,nao_identificada,excluir,"DIETARY EFFECT OF APPLE CIDER VINEGAR AND PROPIONIC ACID ON IMMUNE RELATED TRANSCRIPTIONAL RESPONSES AND GROWTH PERFORMANCE IN WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1016/j.mimet.2016.10.007,sem_open_access,resumo,outros,nao_identificada,excluir,DEVELOPMENT OF A HIGHLY SENSITIVE LATERAL IMMUNOCHROMATOGRAPHIC ASSAY FOR RAPID DETECTION OF VIBRIO PARAHAEMOLYTICUS,
10.1080/10236244.2016.1257759,sem_open_access,resumo,outros,nao_identificada,excluir,THE EFFECTS OF DIETARY SUPPLEMENTATION WITH BUTYRATE AND POLYHYDROXYBUTYRATE ON THE DIGESTIVE CAPACITY AND INTESTINAL MORPHOLOGY OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.1111/jam.13274,sem_open_access,resumo,outros,nao_identificada,excluir,SCREENING OF PIGMENTED BACILLUS AQUIMARIS SH6 FROM THE INTESTINAL TRACTS OF SHRIMP TO DEVELOP A NOVEL FEED SUPPLEMENT FOR SHRIMP,
10.4014/jmb.1603.03078,sem_open_access,resumo,outros,nao_identificada,excluir,BACTERIAL POPULATION IN INTESTINES OF LITOPENAEUS VANNAMEI FED DIFFERENT PROBIOTICS OR PROBIOTIC SUPERNATANT,
10.1111/anu.12331,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF DIETARY AFLATOXIN B1 ON GROWTH PERFORMANCE, BODY COMPOSITION, HAEMATOLOGICAL PARAMETERS AND HISTOPATHOLOGY OF JUVENILE PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1111/jfd.12441,sem_open_access,resumo,outros,nao_identificada,excluir,IDENTIFICATION AND PATHOGENICITY OF VIBRIO PARAHAEMOLYTICUS ISOLATES AND IMMUNE RESPONSES OF PENAEUS (LITOPENAEUS) VANNAMEI (BOONE),
10.1016/j.fsi.2016.06.050,sem_open_access,resumo,outros,nao_identificada,excluir,MOLECULAR AND IMMUNE RESPONSE CHARACTERIZATIONS OF A NOVEL AIF AND CYTOCHROME C IN LITOPENAEUS VANNAMEI DEFENDING AGAINST WSSV INFECTION,
10.3354/dao03036,sem_open_access,resumo,outros,nao_identificada,excluir,HIGH PREVALENCE OF ENTEROCYTOZOON HEPATOPENAEI IN SHRIMPS PENAEUS MONODON AND LITOPENAEUS VANNAMEI SAMPLED FROM SLOW GROWTH PONDS IN INDIA,
10.1111/jwas.12284,sem_open_access,resumo,outros,nao_identificada,excluir,DIETARY SUPPLEMENTATION WITH BUTYRATE AND POLYHYDROXYBUTYRATE ON THE PERFORMANCE OF PACIFIC WHITE SHRIMP IN BIOFLOC SYSTEMS,
10.1007/s12550-016-0246-x,sem_open_access,resumo,outros,nao_identificada,excluir,AN IN VITRO STUDY OF ALKALINE PHOSPHATASE SENSITIVITY TO MIXTURE OF AFLATOXIN B1 AND FUMONISIN B1 IN THE HEPATOPANCREAS OF COASTAL LAGOON WILD AND FARMED SHRIMP LITOPENAEUS VANNAMEI,
10.1007/s10499-015-9967-7,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF NUCLEOTIDES ON GROWTH PERFORMANCE, IMMUNE RESPONSE, DISEASE RESISTANCE AND INTESTINAL MORPHOLOGY IN SHRIMP LITOPENAEUS VANNAMEI FED WITH A LOW FISH MEAL DIET",
10.1111/anu.12302,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF DIETARY SUPPLEMENTATION WITH ?-GLUCAN AND SYNBIOTICS ON GROWTH, HAEMOLYMPH CHEMISTRY, AND INTESTINAL MICROBIOTA AND MORPHOLOGY IN THE PACIFIC WHITE SHRIMP",
10.3856/vol44-issue3-fulltext-5,erro_execucao,resumo,outros,nao_identificada,excluir,"ISOLATION AND CHARACTERIZATION OF INFECTIOUS VIBRIO PARAHAEMOLYTICUS, THE CAUSATIVE AGENT OF AHPND, FROM THE WHITELEG SHRIMP (LITOPENAEUS VANNAMEI); AISLAMIENTO Y CARACTERIZACIÓN DE VIBRIO PARAHAEMOLYTICUS INFECCIOSO, AGENTE CAUSAL DE AHPND EN CAMARÓN BLANCO (LITOPENAEUS VANNAMEI)",
10.1002/pmic.201500531,sem_open_access,resumo,outros,nao_identificada,excluir,MALDI IMAGING MASS SPECTROMETRY OF PACIFIC WHITE SHRIMP L. VANNAMEI AND IDENTIFICATION OF ABDOMINAL MUSCLE PROTEINS,
10.1111/are.12650,sem_open_access,resumo,outros,nao_identificada,excluir,"GROWTH, BODY COMPOSITION, AMMONIA TOLERANCE AND HEPATOPANCREAS HISTOLOGY OF WHITE SHRIMP LITOPENAEUS VANNAMEI FED DIETS CONTAINING DIFFERENT CARBOHYDRATE SOURCES AT LOW SALINITY",
10.1016/j.chemosphere.2016.03.064,sem_open_access,resumo,outros,nao_identificada,excluir,COMPARATIVE STUDIES OF HEMOLYMPH PHYSIOLOGY RESPONSE AND HIF-1 EXPRESSION IN DIFFERENT STRAINS OF LITOPENAEUS VANNAMEI UNDER ACUTE HYPOXIA,
10.1007/s40071-015-0120-z,download_ok,texto_completo,aquicultura,nao_identificada,incluir,ASTAXANTHIN DEGRADATION AND LIPID OXIDATION OF PACIFIC WHITE SHRIMP OIL: KINETICS STUDY AND STABILITY AS AFFECTED BY STORAGE CONDITIONS,
10.1016/j.aquaculture.2015.12.034,sem_open_access,resumo,outros,nao_identificada,excluir,EMERGENCE OF ENTEROCYTOZOON HEPATOPENAEI (EHP) IN FARMED PENAEUS (LITOPENAEUS) VANNAMEI IN INDIA,
10.1016/j.chemosphere.2015.08.051,sem_open_access,resumo,outros,nao_identificada,excluir,"OXIDATIVE STRESS, DNA DAMAGE AND ANTIOXIDANT ENZYME ACTIVITIES IN THE PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI) WHEN EXPOSED TO HYPOXIA AND REOXYGENATION",
10.1111/are.12520,sem_open_access,resumo,outros,nao_identificada,excluir,BUTYRATE AND PROPIONATE IMPROVE THE GROWTH PERFORMANCE OF LITOPENAEUS VANNAMEI,
10.1016/j.aquaculture.2015.10.014,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF LACTIC ACID BACTERIA AND THE CORRESPONDING SUPERNATANT ON THE SURVIVAL, GROWTH PERFORMANCE, IMMUNE RESPONSE AND DISEASE RESISTANCE OF LITOPENAEUS VANNAMEI",
,erro_api,resumo,outros,nao_identificada,excluir,EFFECT OF MICROCYSTIS AERUGINOSA ON ORGANS AND TISSUES OF WHITE SHRIMP (LITOPENAEUS VANNAMEI) POSTLARVAE IN LOW-SALINITY WATER,
,erro_api,resumo,outros,nao_identificada,excluir,THE IDENTIFICATION OF VIBRIO SPP. BACTERIA FROM LITOPENAEUS VANNAMEI INFECTED BY WHITE FECES SYNDROME,
10.1152/physiolgenomics.00031.2015,sem_open_access,resumo,outros,nao_identificada,excluir,HIGH CO2 ALTERS THE HYPOXIA RESPONSE OF THE PACIFIC WHITELEG SHRIMP (LITOPENAEUS VANNAMEI) TRANSCRIPTOME INCLUDING KNOWN AND NOVEL HEMOCYANIN ISOFORMS,
10.3354/dao02919,erro_download,resumo,outros,nao_identificada,excluir,ACUTE HEPATOPANCREATIC NECROSIS DISEASE (AHPND) OUTBREAKS IN PENAEUS VANNAMEI AND P. MONODON CULTURED IN THE PHILIPPINES,
10.1016/j.hjb.2015.10.007,sem_pdf,resumo,outros,nao_identificada,excluir,"ENCAPSULATED SYNBIOTIC DIETARY SUPPLEMENTATION AT DIFFERENT DOSAGES TO PREVENT VIBRIOSIS IN WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1016/j.fsi.2015.06.022,sem_open_access,resumo,outros,nao_identificada,excluir,CLONING AND CHARACTERIZATION OF A NOVEL HEMOCYANIN VARIANT LVHMCV4 FROM SHRIMP LITOPENAEUS VANNAMEI,
10.3856/vol43-issue4-fulltext-14,erro_execucao,resumo,outros,nao_identificada,excluir,"ISOLATION AND RISK ASSESSMENT OF GEOTRICHUM SPP. IN THE WHITE SHRIMP (LITOPENAEUS VANNAMEI BOONE, 1931) FROM CULTURE PONDS; AISLAMIENTO Y EVALUACIÓN DE RIESGOS DE GEOTRICHUM SPP. EN EL CAMARÓN BLANCO (LITOPENAEUS VANNAMEI BOONE, 1931) EN ESTANQUES DE CULTIVO",
10.1016/j.jip.2015.06.009,sem_open_access,resumo,outros,nao_identificada,excluir,"DEVELOPMENT OF IN SITU HYBRIDIZATION AND PCR ASSAYS FOR THE DETECTION OF ENTEROCYTOZOON HEPATOPENAEI (EHP), A MICROSPORIDIAN PARASITE INFECTING PENAEID SHRIMP",
10.1111/jfbc.12147,sem_open_access,resumo,outros,nao_identificada,excluir,PURIFICATION AND CHARACTERIZATION OF TRYPSIN FROM HEPATOPANCREAS OF PACIFIC WHITE SHRIMP,
10.1007/s10499-014-9825-z,sem_open_access,resumo,outros,nao_identificada,excluir,DEVELOPMENT OF THE HEPATOPANCREAS AND QUALITY ANALYSIS OF POST-LARVAE PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI PRODUCED IN A BFT SYSTEM,
10.1016/j.ecoenv.2015.01.004,sem_open_access,resumo,outros,nao_identificada,excluir,"THE DETOXIFICATION PROCESS, BIOACCUMULATION AND DAMAGE EFFECT IN JUVENILE WHITE SHRIMP LITOPENAEUS VANNAMEI EXPOSED TO CHRYSENE",
10.1007/s10499-014-9817-z,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF NITRATE TOXICITY IN THE PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI, REARED WITH BIOFLOC TECHNOLOGY (BFT)",
10.3923/jm.2015.145.157,download_ok,texto_completo,outros,nao_identificada,excluir,SCREENING OF PROBIOTIC BACTERIA CANDIDATES FROM GASTROINTESTINAL TRACT OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI AND THEIR EFFECTS ON THE GROWTH PERFORMANCES,
10.1128/AEM.03610-14,erro_download,resumo,outros,nao_identificada,excluir,FIELD AND EXPERIMENTAL EVIDENCE OF VIBRIO PARAHAEMOLYTICUS AS THE CAUSATIVE AGENT OF ACUTE HEPATOPANCREATIC NECROSIS DISEASE OF CULTURED SHRIMP (LITOPENAEUS VANNAMEI) IN NORTHWESTERN MEXICO,
10.1016/j.aquaculture.2014.10.028,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECTS OF DIETARY SUPPLEMENTATION WITH ?-GLUCAN AND SYNBIOTICS ON IMMUNE GENE EXPRESSION AND IMMUNE PARAMETERS UNDER AMMONIA STRESS IN PACIFIC WHITE SHRIMP,
10.1080/15222055.2014.955157,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF AIR EXPOSURE AND RESUBMERSION ON THE BEHAVIOR AND OXIDATIVE STRESS OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI,
10.1016/j.chemosphere.2014.08.079,sem_open_access,resumo,outros,nao_identificada,excluir,MERCURY CONTENT AND THEIR RISK ASSESSMENT IN FARMED SHRIMP LITOPENAEUS VANNAMEI FROM NW MEXICO,
10.1016/j.aquaculture.2014.09.037,sem_open_access,resumo,outros,nao_identificada,excluir,"DIETARY MICROENCAPSULATED ORGANIC ACIDS BLEND ENHANCES GROWTH, PHOSPHORUS UTILIZATION, IMMUNE RESPONSE, HEPATOPANCREATIC INTEGRITY AND RESISTANCE AGAINST VIBRIO HARVEYI IN WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1016/j.foodchem.2014.06.054,sem_open_access,resumo,outros,nao_identificada,excluir,IMPACT OF ENZYMATIC METHOD USING CRUDE PROTEASE FROM PACIFIC WHITE SHRIMP HEPATOPANCREAS ON THE EXTRACTION EFFICIENCY AND COMPOSITIONS OF LIPIDS,
10.4238/2014.November.11.8,erro_download,resumo,outros,nao_identificada,excluir,"MOLECULAR CHARACTERIZATION OF A CYTOSOLIC MANGANESE SUPEROXIDE DISMUTASE FROM THE CHINESE MITTEN CRAB, ERIOCHEIR SINENSIS",
10.1016/j.aquaculture.2014.04.024,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF FLORFENICOL ON SELECTED PARAMETERS OF IMMUNE AND ANTIOXIDANT SYSTEMS, AND DAMAGE INDEXES OF JUVENILE LITOPENAEUS VANNAMEI FOLLOWING ORAL ADMINISTRATION",
10.1016/j.aquaculture.2013.10.042,sem_open_access,resumo,outros,nao_identificada,excluir,GENE EXPRESSION RESPONSES OF WHITE SHRIMP (LITOPENAEUS VANNAMEI) INFECTED WITH NECROTIZING HEPATOPANCREATITIS BACTERIUM,
10.1186/2193-1801-3-280,download_ok,texto_completo,aquicultura,histochemistry,incluir,MICROBIOTA FROM LITOPENAEUS VANNAMEI: DIGESTIVE TRACT MICROBIAL COMMUNITY OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.4194/1303-2712-v14_1_22,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF MANNAN OLIGOSACCHARIDE AND SEROTONIN ON MOLTING, GROWTH, BODY COMPOSITION AND HEPATOPANCREAS HISTOLOGY OF WHITE LEG SHRIMP LITOPENAEUS VANNAMEI (BOONE 1931); MANNAN OLIGOSAKKARIT VE SERETONIN'IN BEYAZ BACAKLIDOTLESS KARIDES LITOPENAEUS VANNAMEI (BOONE)'NIN KABUK DE?I?IMI, BÜYÜME, VÜCUT KOMPOZISYONU VE HEPATOPANKREAS HISTOLOJISI ÜZERINE ETKILERI",
,erro_api,resumo,outros,nao_identificada,excluir,INVESTIGATING EXPERIMENTAL PATHOGENICITY OF WHITE SPOT SYNDROME VIRUS IN LITOPENAEUS VANNAMEI (WITH EMPHASIS ON THE DEGREE OF SEVERITY (SOI)),
